Loading Hopkins155 data from: data/Hopkins155/
finished loading data for 157 sequences
cuda
Full Training Epoch 220/500, Avg Loss: 0.4949
Full Training Epoch 221/500, Avg Loss: 0.4936
Full Training Epoch 222/500, Avg Loss: 0.4932
Full Training Epoch 223/500, Avg Loss: 0.4927
Full Training Epoch 224/500, Avg Loss: 0.4969
Full Training Epoch 225/500, Avg Loss: 0.5002
Full Training Epoch 226/500, Avg Loss: 0.4963
Full Training Epoch 227/500, Avg Loss: 0.4941
Full Training Epoch 228/500, Avg Loss: 0.4950
Full Training Epoch 229/500, Avg Loss: 0.4948
Full Training Epoch 230/500, Avg Loss: 0.4934
Full Training Epoch 231/500, Avg Loss: 0.4935
Full Training Epoch 232/500, Avg Loss: 0.4952
Full Training Epoch 233/500, Avg Loss: 0.4947
Full Training Epoch 234/500, Avg Loss: 0.4935
Full Training Epoch 235/500, Avg Loss: 0.4940
Full Training Epoch 236/500, Avg Loss: 0.4931
Full Training Epoch 237/500, Avg Loss: 0.4939
Full Training Epoch 238/500, Avg Loss: 0.4935
Full Training Epoch 239/500, Avg Loss: 0.4963
Full Training Epoch 240/500, Avg Loss: 0.4947
Full Training Epoch 241/500, Avg Loss: 0.4936
Full Training Epoch 242/500, Avg Loss: 0.4936
Full Training Epoch 243/500, Avg Loss: 0.4943
Full Training Epoch 244/500, Avg Loss: 0.4943
Full Training Epoch 245/500, Avg Loss: 0.4930
Full Training Epoch 246/500, Avg Loss: 0.4927
Full Training Epoch 247/500, Avg Loss: 0.4951
Full Training Epoch 248/500, Avg Loss: 0.4957
Full Training Epoch 249/500, Avg Loss: 0.5016
Full Training Epoch 250/500, Avg Loss: 0.4988
Full Training Epoch 251/500, Avg Loss: 0.4936
Full Training Epoch 252/500, Avg Loss: 0.4922
Full Training Epoch 253/500, Avg Loss: 0.4926
Full Training Epoch 254/500, Avg Loss: 0.4927
Full Training Epoch 255/500, Avg Loss: 0.4923
Full Training Epoch 256/500, Avg Loss: 0.4944
Full Training Epoch 257/500, Avg Loss: 0.4936
Full Training Epoch 258/500, Avg Loss: 0.4941
Full Training Epoch 259/500, Avg Loss: 0.4936
Full Training Epoch 260/500, Avg Loss: 0.4958
Full Training Epoch 261/500, Avg Loss: 0.4948
Full Training Epoch 262/500, Avg Loss: 0.4930
Full Training Epoch 263/500, Avg Loss: 0.4924
Full Training Epoch 264/500, Avg Loss: 0.4926
Full Training Epoch 265/500, Avg Loss: 0.4929
Full Training Epoch 266/500, Avg Loss: 0.4934
Full Training Epoch 267/500, Avg Loss: 0.4943
Full Training Epoch 268/500, Avg Loss: 0.4947
Full Training Epoch 269/500, Avg Loss: 0.4948
Full Training Epoch 270/500, Avg Loss: 0.5004
Full Training Epoch 271/500, Avg Loss: 0.4941
Full Training Epoch 272/500, Avg Loss: 0.4931
Full Training Epoch 273/500, Avg Loss: 0.4925
Full Training Epoch 274/500, Avg Loss: 0.4924
Full Training Epoch 275/500, Avg Loss: 0.4943
Full Training Epoch 276/500, Avg Loss: 0.4968
Full Training Epoch 277/500, Avg Loss: 0.4949
Full Training Epoch 278/500, Avg Loss: 0.4955
Full Training Epoch 279/500, Avg Loss: 0.4946
Full Training Epoch 280/500, Avg Loss: 0.4931
Full Training Epoch 281/500, Avg Loss: 0.4923
Full Training Epoch 282/500, Avg Loss: 0.4923
Full Training Epoch 283/500, Avg Loss: 0.4927
Full Training Epoch 284/500, Avg Loss: 0.4938
Full Training Epoch 285/500, Avg Loss: 0.4932
Full Training Epoch 286/500, Avg Loss: 0.4926
Full Training Epoch 287/500, Avg Loss: 0.4924
Full Training Epoch 288/500, Avg Loss: 0.4929
Full Training Epoch 289/500, Avg Loss: 0.4970
Full Training Epoch 290/500, Avg Loss: 0.5016
Full Training Epoch 291/500, Avg Loss: 0.4930
Full Training Epoch 292/500, Avg Loss: 0.4922
Full Training Epoch 293/500, Avg Loss: 0.4921
Full Training Epoch 294/500, Avg Loss: 0.4923
Full Training Epoch 295/500, Avg Loss: 0.4919
Full Training Epoch 296/500, Avg Loss: 0.4919
Full Training Epoch 297/500, Avg Loss: 0.4920
Full Training Epoch 298/500, Avg Loss: 0.4941
Full Training Epoch 299/500, Avg Loss: 0.4975
Full Training Epoch 300/500, Avg Loss: 0.4943
Full Training Epoch 301/500, Avg Loss: 0.4938
Full Training Epoch 302/500, Avg Loss: 0.4924
Full Training Epoch 303/500, Avg Loss: 0.4918
Full Training Epoch 304/500, Avg Loss: 0.4931
Full Training Epoch 305/500, Avg Loss: 0.4949
Full Training Epoch 306/500, Avg Loss: 0.4945
Full Training Epoch 307/500, Avg Loss: 0.4935
Full Training Epoch 308/500, Avg Loss: 0.4921
Full Training Epoch 309/500, Avg Loss: 0.4915
Full Training Epoch 310/500, Avg Loss: 0.4916
Full Training Epoch 311/500, Avg Loss: 0.4933
Full Training Epoch 312/500, Avg Loss: 0.4960
Full Training Epoch 313/500, Avg Loss: 0.4944
Full Training Epoch 314/500, Avg Loss: 0.4969
Full Training Epoch 315/500, Avg Loss: 0.4940
Full Training Epoch 316/500, Avg Loss: 0.4922
Full Training Epoch 317/500, Avg Loss: 0.4918
Full Training Epoch 318/500, Avg Loss: 0.4919
Full Training Epoch 319/500, Avg Loss: 0.4920
Full Training Epoch 320/500, Avg Loss: 0.4915
Full Training Epoch 321/500, Avg Loss: 0.4919
Full Training Epoch 322/500, Avg Loss: 0.5008
Full Training Epoch 323/500, Avg Loss: 0.4964
Full Training Epoch 324/500, Avg Loss: 0.4936
Full Training Epoch 325/500, Avg Loss: 0.4918
Full Training Epoch 326/500, Avg Loss: 0.4919
Full Training Epoch 327/500, Avg Loss: 0.4915
Full Training Epoch 328/500, Avg Loss: 0.4913
Full Training Epoch 329/500, Avg Loss: 0.4913
Full Training Epoch 330/500, Avg Loss: 0.4929
Full Training Epoch 331/500, Avg Loss: 0.4936
Full Training Epoch 332/500, Avg Loss: 0.4934
Full Training Epoch 333/500, Avg Loss: 0.4963
Full Training Epoch 334/500, Avg Loss: 0.4991
Full Training Epoch 335/500, Avg Loss: 0.4954
Full Training Epoch 336/500, Avg Loss: 0.4920
Full Training Epoch 337/500, Avg Loss: 0.4915
Full Training Epoch 338/500, Avg Loss: 0.4931
Full Training Epoch 339/500, Avg Loss: 0.4919
Full Training Epoch 340/500, Avg Loss: 0.4925
Full Training Epoch 341/500, Avg Loss: 0.4913
Full Training Epoch 342/500, Avg Loss: 0.4915
Full Training Epoch 343/500, Avg Loss: 0.4928
Full Training Epoch 344/500, Avg Loss: 0.4932
Full Training Epoch 345/500, Avg Loss: 0.4937
Full Training Epoch 346/500, Avg Loss: 0.4992
Full Training Epoch 347/500, Avg Loss: 0.4940
Full Training Epoch 348/500, Avg Loss: 0.4920
Full Training Epoch 349/500, Avg Loss: 0.4914
Full Training Epoch 350/500, Avg Loss: 0.4915
Full Training Epoch 351/500, Avg Loss: 0.4924
Full Training Epoch 352/500, Avg Loss: 0.4921
Full Training Epoch 353/500, Avg Loss: 0.4919
Full Training Epoch 354/500, Avg Loss: 0.4940
Full Training Epoch 355/500, Avg Loss: 0.4955
Full Training Epoch 356/500, Avg Loss: 0.4933
Full Training Epoch 357/500, Avg Loss: 0.4925
Full Training Epoch 358/500, Avg Loss: 0.4926
Full Training Epoch 359/500, Avg Loss: 0.4916
Full Training Epoch 360/500, Avg Loss: 0.4918
Full Training Epoch 361/500, Avg Loss: 0.4919
Full Training Epoch 362/500, Avg Loss: 0.4922
Full Training Epoch 363/500, Avg Loss: 0.4938
Full Training Epoch 364/500, Avg Loss: 0.4957
Full Training Epoch 365/500, Avg Loss: 0.4936
Full Training Epoch 366/500, Avg Loss: 0.4928
Full Training Epoch 367/500, Avg Loss: 0.4915
Full Training Epoch 368/500, Avg Loss: 0.4912
Full Training Epoch 369/500, Avg Loss: 0.4916
Full Training Epoch 370/500, Avg Loss: 0.4914
Full Training Epoch 371/500, Avg Loss: 0.4913
Full Training Epoch 372/500, Avg Loss: 0.4911
Full Training Epoch 373/500, Avg Loss: 0.4931
Full Training Epoch 374/500, Avg Loss: 0.4930
Full Training Epoch 375/500, Avg Loss: 0.4964
Full Training Epoch 376/500, Avg Loss: 0.4966
Full Training Epoch 377/500, Avg Loss: 0.4923
Full Training Epoch 378/500, Avg Loss: 0.4913
Full Training Epoch 379/500, Avg Loss: 0.4914
Full Training Epoch 380/500, Avg Loss: 0.4917
Full Training Epoch 381/500, Avg Loss: 0.4923
Full Training Epoch 382/500, Avg Loss: 0.4918
Full Training Epoch 383/500, Avg Loss: 0.4917
Full Training Epoch 384/500, Avg Loss: 0.4928
Full Training Epoch 385/500, Avg Loss: 0.4924
Full Training Epoch 386/500, Avg Loss: 0.4922
Full Training Epoch 387/500, Avg Loss: 0.4932
Full Training Epoch 388/500, Avg Loss: 0.4971
Full Training Epoch 389/500, Avg Loss: 0.4931
Full Training Epoch 390/500, Avg Loss: 0.4914
Full Training Epoch 391/500, Avg Loss: 0.4910
Full Training Epoch 392/500, Avg Loss: 0.4914
Full Training Epoch 393/500, Avg Loss: 0.4909
Full Training Epoch 394/500, Avg Loss: 0.4916
Full Training Epoch 395/500, Avg Loss: 0.4945
Full Training Epoch 396/500, Avg Loss: 0.4967
Full Training Epoch 397/500, Avg Loss: 0.4995
Full Training Epoch 398/500, Avg Loss: 0.4924
Full Training Epoch 399/500, Avg Loss: 0.4932
Full Training Epoch 400/500, Avg Loss: 0.4921
Full Training Epoch 401/500, Avg Loss: 0.4918
Full Training Epoch 402/500, Avg Loss: 0.4911
Full Training Epoch 403/500, Avg Loss: 0.4910
Full Training Epoch 404/500, Avg Loss: 0.4909
Full Training Epoch 405/500, Avg Loss: 0.4912
Full Training Epoch 406/500, Avg Loss: 0.4906
Full Training Epoch 407/500, Avg Loss: 0.4914
Full Training Epoch 408/500, Avg Loss: 0.4942
Full Training Epoch 409/500, Avg Loss: 0.4949
Full Training Epoch 410/500, Avg Loss: 0.4936
Full Training Epoch 411/500, Avg Loss: 0.4918
Full Training Epoch 412/500, Avg Loss: 0.4911
Full Training Epoch 413/500, Avg Loss: 0.4906
Full Training Epoch 414/500, Avg Loss: 0.4920
Full Training Epoch 415/500, Avg Loss: 0.4994
Full Training Epoch 416/500, Avg Loss: 0.4952
Full Training Epoch 417/500, Avg Loss: 0.4918
Full Training Epoch 418/500, Avg Loss: 0.4908
Full Training Epoch 419/500, Avg Loss: 0.4907
Full Training Epoch 420/500, Avg Loss: 0.4906
Full Training Epoch 421/500, Avg Loss: 0.4914
Full Training Epoch 422/500, Avg Loss: 0.4914
Full Training Epoch 423/500, Avg Loss: 0.4912
Full Training Epoch 424/500, Avg Loss: 0.4924
Full Training Epoch 425/500, Avg Loss: 0.4925
Full Training Epoch 426/500, Avg Loss: 0.4931
Full Training Epoch 427/500, Avg Loss: 0.4928
Full Training Epoch 428/500, Avg Loss: 0.4916
Full Training Epoch 429/500, Avg Loss: 0.4924
Full Training Epoch 430/500, Avg Loss: 0.4918
Full Training Epoch 431/500, Avg Loss: 0.4913
Full Training Epoch 432/500, Avg Loss: 0.4917
Full Training Epoch 433/500, Avg Loss: 0.4916
Full Training Epoch 434/500, Avg Loss: 0.4926
Full Training Epoch 435/500, Avg Loss: 0.4932
Full Training Epoch 436/500, Avg Loss: 0.4912
Full Training Epoch 437/500, Avg Loss: 0.4916
Full Training Epoch 438/500, Avg Loss: 0.4942
Full Training Epoch 439/500, Avg Loss: 0.4922
Full Training Epoch 440/500, Avg Loss: 0.4915
Full Training Epoch 441/500, Avg Loss: 0.4908
Full Training Epoch 442/500, Avg Loss: 0.4905
Full Training Epoch 443/500, Avg Loss: 0.4904
Full Training Epoch 444/500, Avg Loss: 0.4912
Full Training Epoch 445/500, Avg Loss: 0.4974
Full Training Epoch 446/500, Avg Loss: 0.4984
Full Training Epoch 447/500, Avg Loss: 0.4931
Full Training Epoch 448/500, Avg Loss: 0.4917
Full Training Epoch 449/500, Avg Loss: 0.4909
Full Training Epoch 450/500, Avg Loss: 0.4906
Full Training Epoch 451/500, Avg Loss: 0.4906
Full Training Epoch 452/500, Avg Loss: 0.4908
Full Training Epoch 453/500, Avg Loss: 0.4924
Full Training Epoch 454/500, Avg Loss: 0.4913
Full Training Epoch 455/500, Avg Loss: 0.4910
Full Training Epoch 456/500, Avg Loss: 0.4905
Full Training Epoch 457/500, Avg Loss: 0.4910
Full Training Epoch 458/500, Avg Loss: 0.4964
Full Training Epoch 459/500, Avg Loss: 0.4924
Full Training Epoch 460/500, Avg Loss: 0.4914
Full Training Epoch 461/500, Avg Loss: 0.4912
Full Training Epoch 462/500, Avg Loss: 0.4913
Full Training Epoch 463/500, Avg Loss: 0.4910
Full Training Epoch 464/500, Avg Loss: 0.4905
Full Training Epoch 465/500, Avg Loss: 0.4910
Full Training Epoch 466/500, Avg Loss: 0.4939
Full Training Epoch 467/500, Avg Loss: 0.4973
Full Training Epoch 468/500, Avg Loss: 0.4939
Full Training Epoch 469/500, Avg Loss: 0.4909
Full Training Epoch 470/500, Avg Loss: 0.4904
Full Training Epoch 471/500, Avg Loss: 0.4907
Full Training Epoch 472/500, Avg Loss: 0.4903
Full Training Epoch 473/500, Avg Loss: 0.4903
Full Training Epoch 474/500, Avg Loss: 0.4918
Full Training Epoch 475/500, Avg Loss: 0.4932
Full Training Epoch 476/500, Avg Loss: 0.4919
Full Training Epoch 477/500, Avg Loss: 0.4921
Full Training Epoch 478/500, Avg Loss: 0.4908
Full Training Epoch 479/500, Avg Loss: 0.4905
Full Training Epoch 480/500, Avg Loss: 0.4905
Full Training Epoch 481/500, Avg Loss: 0.4913
Full Training Epoch 482/500, Avg Loss: 0.4961
Full Training Epoch 483/500, Avg Loss: 0.4948
Full Training Epoch 484/500, Avg Loss: 0.4923
Full Training Epoch 485/500, Avg Loss: 0.4913
Full Training Epoch 486/500, Avg Loss: 0.4908
Full Training Epoch 487/500, Avg Loss: 0.4916
Full Training Epoch 488/500, Avg Loss: 0.4923
Full Training Epoch 489/500, Avg Loss: 0.4908
Full Training Epoch 490/500, Avg Loss: 0.4909
Full Training Epoch 491/500, Avg Loss: 0.4916
Full Training Epoch 492/500, Avg Loss: 0.4908
Full Training Epoch 493/500, Avg Loss: 0.4910
Full Training Epoch 494/500, Avg Loss: 0.4911
Full Training Epoch 495/500, Avg Loss: 0.4914
Full Training Epoch 496/500, Avg Loss: 0.4926
Full Training Epoch 497/500, Avg Loss: 0.4924
Full Training Epoch 498/500, Avg Loss: 0.4927
Full Training Epoch 499/500, Avg Loss: 0.4943
Full Training Epoch 500/500, Avg Loss: 0.4937
Model training complete.
Evaluation Complete with hierarchical clustering:
Mean Clustering Error: 5.68%
Median Clustering Error: 0.00% 

Evaluation Complete with kmeans clustering:
Mean Clustering Error: 5.24%
Median Clustering Error: 0.26% 

Evaluation Complete with spectral clustering:
Mean Clustering Error: 5.91%
Median Clustering Error: 0.00% 

Saving model state_dict to out/models/trained_model_weights_normalized.pt...
Saved.
